0.0,0.006615368545663452,0.0,0.0,0.0,0.0,0.00034817729187702377,0.0
1.5015015015015014,0.006615227829802362,5.1362104272060276e-11,1.4066449897714872e-07,6.030900611367464e-11,1.2635910436882295e-07,0.0003481486900346899,2.8601842333766718e-08
3.003003003003003,0.006614906912787392,9.166709478425479e-11,4.615412089487666e-07,1.1078385558834865e-10,4.3293336418749733e-07,0.0003481200953042361,5.719657278758367e-08
4.504504504504505,0.006614407984978517,1.3178548814664232e-10,9.604288994150837e-07,1.6106008110137742e-10,9.175795645007613e-07,0.00034809162248174993,8.56693952737415e-08
6.006006006006006,0.0066137297989617115,1.7177423988263226e-10,1.6385749274564276e-06,2.112006560205916e-10,1.5815262284069621e-06,0.00034806323390529267,1.1405797173096559e-07
7.507507507507507,0.006612872051582893,2.1164707956364435e-10,2.49628243342767e-06,2.612207853787835e-10,2.4250719652521314e-06,0.0003480349205143237,1.4237136269991004e-07
9.00900900900901,0.006611834742842061,2.5140400718967864e-10,3.533551417328814e-06,3.111204691759532e-10,3.448216775036271e-06,0.0003480066823088431,1.706095681805749e-07
10.51051051051051,0.006610621166027448,2.909229835840213e-10,4.7470887129629794e-06,3.607869019543103e-10,4.647704730418723e-06,0.00034797859377579376,1.9869810122987174e-07
12.012012012012011,0.0066092315250709955,3.3019645165343206e-10,6.13669039594559e-06,4.102130984048297e-10,6.023334212975306e-06,0.0003479506595276683,2.266323493554088e-07
13.513513513513512,0.0066076649299911736,3.6925739138793233e-10,7.703246414826255e-06,4.5942954318803137e-10,7.575985107789624e-06,0.00034792285943504,2.5443244198370235e-07
15.015015015015013,0.006605927728930284,4.079574889392947e-10,9.440408775618348e-06,5.082800925288989e-10,9.299357828748706e-06,0.0003478952903058249,2.820015711987486e-07
16.516516516516514,0.006604017261474463,4.4635890047839986e-10,1.13508378300267e-05,5.568301840064439e-10,1.1196092440523478e-05,0.0003478679115692373,3.093803077863619e-07
18.01801801801802,0.006601934414749551,4.844476472240771e-10,1.3433646466192632e-05,6.050652946476992e-10,1.3265306357591259e-05,0.0003478407322773981,3.365595996255212e-07
19.51951951951952,0.006599684671248795,5.22130928223812e-10,1.5683352283667256e-05,6.528887377615374e-10,1.5501547279454695e-05,0.0003478138126262891,3.6347925073457207e-07
21.02102102102102,0.006597265746169068,5.594475676318037e-10,1.8102240046754498e-05,7.003410206842656e-10,1.7907087369518392e-05,0.0003477871274158101,3.9016446121356197e-07
22.52252252252252,0.006594684478762807,5.963021811390144e-10,2.068347059840166e-05,7.473305953600706e-10,2.0475117279166416e-05,0.00034776073626669986,4.1655561032379076e-07
24.024024024024023,0.006591938292167993,6.327307072058871e-10,2.3429620764689268e-05,7.938919548435825e-10,2.3208202603393845e-05,0.0003477346167153312,4.4267516169246263e-07
25.525525525525524,0.0065890331114598615,6.686726160035442e-10,2.633476553091239e-05,8.399616102015091e-10,2.610043803287695e-05,0.00034770880816951206,4.684837075116084e-07
27.027027027027025,0.0065859687592189865,7.041297200266799e-10,2.9399082314683408e-05,8.855414625354541e-10,2.9152000395173587e-05,0.0003476833094492219,4.939824278017928e-07
28.528528528528525,0.006582746991166921,7.390938276933211e-10,3.2620815402641196e-05,9.306226189143992e-10,3.23611366878678e-05,0.00034765812597564933,5.191659013743375e-07
30.030030030030026,0.006579371184835808,7.735383179086166e-10,3.599658728926403e-05,9.75176913408194e-10,3.572447810763848e-05,0.0003476332751516522,5.440167253714471e-07
31.53153153153153,0.006575843495198055,8.07441074292116e-10,3.952424302426083e-05,1.019181151571785e-09,3.923987690368396e-05,0.00034760877137513294,5.685205018907073e-07
33.03303303303303,0.006572166974079996,8.407886818248812e-10,4.3200730794713006e-05,1.0626193494038218e-09,4.2904285910064187e-05,0.0003475846239374927,5.926679395308975e-07
34.53453453453453,0.006568344616542531,8.735744889232578e-10,4.702305554637079e-05,1.1054818260179987e-09,4.671471263330506e-05,0.0003475608379572718,6.164539197518876e-07
36.03603603603604,0.0065643796208530916,9.05767632539733e-10,5.098801904266658e-05,1.1477363368993681e-09,5.066796886571676e-05,0.0003475374334908444,6.398583861792628e-07
37.53753753753754,0.006560274954729242,9.37357815386743e-10,5.5092653576332974e-05,1.1893713929684664e-09,5.476109035197357e-05,0.00034751441744089646,6.628744361271315e-07
39.03903903903904,0.006556033365078327,9.683508002076742e-10,5.933421223426303e-05,1.2303928316826803e-09,5.899132833069941e-05,0.00034749178611093943,6.855057660841823e-07
40.54054054054054,0.006551658017484881,9.987218983989278e-10,6.370952945661039e-05,1.2707736377367007e-09,6.335552544348288e-05,0.00034746955590152814,7.077359754954597e-07
42.04204204204204,0.006547151920467693,1.0284627920590492e-09,6.82155967329057e-05,1.3105044179700417e-09,6.785067598815987e-05,0.0003474477324281947,7.295594488288842e-07
43.54354354354354,0.006542518070017006,1.0575837015777349e-09,7.28494180626831e-05,1.3495956384852232e-09,7.247378068871515e-05,0.00034742630914007787,7.509827369457643e-07
45.04504504504504,0.006537759480647451,1.0860674370972505e-09,7.760797894850261e-05,1.3880284019818316e-09,7.722183076759267e-05,0.00034740529747523706,7.71994401786509e-07
46.546546546546544,0.006532879117297176,1.113922241961163e-09,8.248831444397146e-05,1.4258110623992854e-09,8.209185864233072e-05,0.0003473846921616484,7.925997153751756e-07
48.048048048048045,0.006527879670964836,1.1412577207064098e-09,8.748773344083314e-05,1.4630605940408125e-09,8.708113724485947e-05,0.00034736442128709886,8.128705899247794e-07
49.549549549549546,0.006522764408379002,1.1679704502768555e-09,9.260296931393826e-05,1.4996656872491682e-09,9.218643402566906e-05,0.00034734455299493877,8.327388820848247e-07
51.05105105105105,0.006517536329388576,1.194055756580654e-09,9.78310222190567e-05,1.53562085342219e-09,9.740475075122694e-05,0.0003473250905057469,8.522013712767449e-07
52.55255255255255,0.006512198433842467,1.2195089655259583e-09,0.00010316889231195834,1.5709206039577147e-09,0.00010273308918800055,0.0003473060370401016,8.712548369219731e-07
54.05405405405405,0.006506753721589573,1.2443254030209225e-09,0.00010861357974841301,1.6055594502535786e-09,0.00010816845110245736,0.00034728739581858163,8.898960584419423e-07
55.55555555555555,0.006501205192478804,1.2685003949736993e-09,0.00011416208468419059,1.6395319037076193e-09,0.00011370783826106484,0.0003472691700617656,9.081218152580859e-07
57.05705705705705,0.006495555846359062,1.2920292672924424e-09,0.00011981140727506092,1.6728324757176731e-09,0.00011934825243029043,0.0003472513629902318,9.259288867918369e-07
58.55855855855855,0.00648980868307925,1.3149073458853054e-09,0.0001255585476767939,1.7054556776815765e-09,0.0001250866953766016,0.000347233977824559,9.433140524646281e-07
60.06006006006005,0.006483966702488273,1.337129956660441e-09,0.00013140050604515936,1.737396020997167e-09,0.0001309201688664658,0.0003472170177853257,9.602740916978932e-07
61.56156156156156,0.006478032904435037,1.3586924255260039e-09,0.00013733428253592721,1.7686480170622815e-09,0.00013684567466635053,0.0003472004860931105,9.768057839130653e-07
63.06306306306306,0.0064720102887684434,1.3795900783901466e-09,0.00014335687730486726,1.799206177274756e-09,0.00014286021454272318,0.0003471843859684921,9.929059085315772e-07
64.56456456456456,0.006465900815877488,1.3999920980161809e-09,0.0001494663297938047,1.8292124544623564e-09,0.00014896177797283204,0.0003471686174551199,1.0086744219037258e-06
