0.0,1.0,0.0,0.0,0.0
0.15,0.41333536733404136,0.33903870299842054,0.15621315633665675,0.09141277333088178
0.3,0.4133349077482615,0.3390392004060567,0.15621258328530865,0.09141330856037384
0.44999999999999996,0.41333492800283334,0.3390391901722029,0.1562125734777256,0.09141330834723856
0.6,0.41333496038068557,0.33903917381380083,0.15621255779722648,0.0914133080082871
0.75,0.4133349253767085,0.3390391914990109,0.15621257474955028,0.0914133083747303
0.9,0.4133349102710436,0.33903919913091124,0.15621258206518,0.09141330853286549
1.05,0.41333492450335585,0.33903919194025933,0.1562125751725126,0.0914133083838731
1.2,0.4133349277483901,0.3390391903007566,0.156212573600952,0.0914133083499021
1.3499999999999999,0.4133349125642293,0.3390391979723151,0.15621258095459695,0.09141330850885904
1.4999999999999998,0.41333493454476433,0.33903918686699475,0.1562125703094878,0.09141330827875341
1.6499999999999997,0.41333492701464714,0.339039190671468,0.15621257395630203,0.09141330835758316
1.7999999999999996,0.4133349198887351,0.3390391942717232,0.15621257740735997,0.09141330843218178
1.9499999999999995,0.4133348797603767,0.33903921454594654,0.15621259684140681,0.09141330885226998
2.0999999999999996,0.41333492350165274,0.33903919244635294,0.1562125756576343,0.09141330839435956
2.2499999999999996,0.41333489008016844,0.3390392093320333,0.15621259184356165,0.09141330874423607
2.3999999999999995,0.4133349195453769,0.33903919444519937,0.15621257757364704,0.0914133084357764
2.5499999999999994,0.4133349012793269,0.33903920367383433,0.156212586419842,0.09141330862699636
2.6999999999999993,0.41333492822543944,0.3390391900597336,0.15621257336991823,0.09141330834490803
2.849999999999999,0.41333492421267903,0.3390391920871176,0.15621257531328608,0.09141330838691628
2.999999999999999,0.41333491392496646,0.3390391972848229,0.15621258029559512,0.0914133084946144
3.149999999999999,0.4133349202361334,0.3390391940962047,0.15621257723911577,0.09141330842854503
3.299999999999999,0.41333492850464104,0.3390391899186711,0.1562125732347017,0.09141330834198522
3.449999999999999,0.41333492132023286,0.3390391935484806,0.15621257671408958,0.09141330841719589
3.5999999999999988,0.4133349325339648,0.3390391878829186,0.156212571283312,0.09141330829980385
3.7499999999999987,0.4133349150368294,0.3390391967230714,0.1562125797571236,0.0914133084829746
3.8999999999999986,0.413334913726828,0.33903919738492905,0.15621258039155356,0.09141330849668858
